src,tgt
and answer with you,وجيب ليا معاك
take care of you,خودي خلصك
your money is scared,مالك خايف من
Why don't you want to pick this division,علاش مابغيتيش تختار هاد الشعبة
it's a very interesting story,قصة شيقة بزاف
I dare you to go easy on you,نتحداك تكون داسر على باك بحالوكا
You don't want to make this type of achievement,مابغيتيش تحقق هاد نوع ديال الإنجازات
this is where you buy it from the metro,هاد دار لي خانشريوها شحال فيها من ميترو
everyone,كل واحد وهم
you're asking for my dignity,نتي كتهيني ف الكرامة ديالي
this is good,باك بغا ليك الخير
you will be quiet,غا نتا خويا غادي
i'm sick,أنا باقي مريض
I'm waiting for you for a wedding,كانتسنّا فيك ت جي لعرسّ
"if only there were you, what are you doing?","و إيلا كان هاكاك, إمتا?"
i will find my head,أنا غانوجد راسي
the market was too heavy,سوق كان عامر بزاف
i will take you away from me,أنا غادي نهنيك مني
hey hey hey hey hey hey hey,ماديريلو والو
give me a taste,عاود ليا على فتنة
the solution is your choice,الحلا يختيك
I'm thinking of eating this morning,تانفكّر واش كليت هاد صباح
Why don't you want to make a decision,علاش مابغيتيش تعرضني فداك القرار
what do you want to do,واش بغيتيهوم دابا
you will not taste less,مغاديش تنقص من المذاق
June,يونيو
Here it is. Thank you.,ها هي شكران
this new blog has forbidden us this marriage,دب مع هاد مدونة جديدة عاي حرمو علينا هاد زواج
do you accept a card,واش كاتقبل كارت بانكاير
they're hot and they're rogue,حرشين ومحافرين
forget,أنس
I want to be scared,حاجة باينة نخاف عليه
i will answer questions,أنا غادي نجاوب على ڭاع الأسئلة
where did he come to the hotel?,فين جا ل هوتيل ?
I don't have a dragon,ماعنديش معا تنين
isn't this an old problem for your family?,واش هاد المشكل قديم فعائلتكم?
I'm glad you didn't wanna do it,أنا تيقت بلي راك دري زوين
i'm waiting for you to drive me,كانتسنّا فيك ت حوّل ليا داك سدّاري عندي فبليت
how do you think,كنفكر كيفاش قدر
i'm too late for him,بزّاف ديال الدراري كايدويو عليه
i've served five years,خدمت تما خمس سنين
Why don't you want to eat a fried meal,علاش مابغيتيش تاكل الماكلة مقلية
do you have a bill?,واش عندك بيل؟
i'm waiting for you to make a movie,كانتسنّا فيك ت جسّد داك دور لي كولو وسح فداك لفيلم
i don't want to talk,ماباين ليا والو
tell me what you think is our son,هادشي لي فكرشك راه ولدنا
"I said I'm gonna do it, okay?",قلت بلي غادي ندير، كاينة؟
you are too late,تعطلي بزّاف باش قشّر لبايد
i don't have a choice this day,ماعندي ماندير بشي ختية ف هاد نهار
I'm going in,بلاطي ندخل
he died,ماتڭول والو
Why don't you want to take time,علاش مابغيتيش تجيب الفتور
It's a deserter,هاد الأونية هربانة
i met a lot of people at the service,لقيت بزّاف ديال فراس ديال لخدمة ف جابون
I'm waiting,كانعلق تصاور
I don't want to interrupt you,مابغيتش نعطلك
I'm waiting for you tomorrow and I'm waiting for you,كان كيسحاب ليا غادي وكيسدّ ڭا ماحلاتو
we will kill you,غادي نتوحشك
you can't fit,ماتبقاش تكمي
join me,جماع ليا كلشي
I'm waiting for you to regret your time,كانتسنّا فيك ت ندم وقتك عادا نعاونك دير فلوس
i'm not sure if the ducks like old bread,مامتأكدش بلي دوك البط غادي يعجبهم الخبز القديم ديالنا
i'm splitting with lines,كايقسم مع خطوط
"if only I could find something, but I didn't ask him",كون غير قدرت ن بحث فدكشي ولكن ماكانلقا والو
we're no longer on him until news is up,ماعدنا عليه حتى شوي خبر
i don't have the risk to present,ماعندي الخطر لتهد
I honestly didn't have a boy this time,أنا صراحة ماكنتيقش فتا حد فهاد الوقت
i was washing it in pieces,كانعاود نغسلها و هي مقطعة
you don't wanna change your mind,مابغيتيش ت نقّز من داك لبالكو حسّن جرّب
Why don't you want me to kill you,علاش مابغيتيش تتوق ديك دنيا لي كلشي قتلت
I'm gonna keep my debt,أنا غادي نحافظ على دين ديالي
his grandmother is dead,جدة ماتت
he's too much for you,هو كايثرك بزاف
he doesn't know his legs,ماكايعرف راسو من رجليه
i burned my hand,حرقت يدي
this is not what we're talking about,هنا ماعدنا عليه هتى شي خبر
you don't want to be good,ماتكونش متشاءم يكون خير
I'm back in the country to waste a funeral,رجعت البلاد نهدر جنازة
it's too late,شحال فالساعة
come and get the clothes,أجي نرتّبو لحوايج
I asked for a break in the sea,طلبت النكسة في البحر
the monkeys came to him,طالعة ليه القردة
i need time,كايجي الوقت لي بغا
you eat an old whale,ناد فيا الحبوب مورا ما كليت حوت قديم
Have you tried to make me feel better,عمرك جربتي تلعشي تلاحر
they will go full,غانمشيو فيها كاملين
know me sick and sad about me,عارفيني مريضة و سادين عليا
What's your problem?,"أش بالّيك, مزيان?"
i want to stay here from this crédit,بغيت غير نتهنا من هاد الكريديت
i will find the button,أنا غادي نجبد الزر باش يقدك
it's too late,لقا دفا تما
I'm going to do a lot of good for you,غادي ندير حاجة باش نخليك فرحان
i was dying with laughter,راني كنت كانموت بضحك
turn on Lester,دور على ليسر
a month of seven,شهر سبعة
I wanted a lemon juice.,بغيت عصير ديال ليمون.
I don't think I'll do it,مانضنش غادي تديها فيه
name it if you're late,سمه لوا تعطلت
it's good to go,كايتح تلج
they've got guys comin',عندهم جوج ديال الأولاد
I'm waiting for you to drink with me,واحد دري معايا فالقسم مكلح سقيت
without producing more olives,بلا ما تنتج كتر ديال زيتون
I thought I'd come to you and I cried,درت الخاطر تا عيت هوما دحكو وأنا بكيت
"okay, I want to do it",أوك لي بغيتي
he went to the same town this summer,كولشي سافر ل نفس لمدينة هاد صيف
i want to sleep early,بغيت نمشي نعس بكري
how do I run the grocery store?,كيفاك أدير المحاصلات ديال زواج؟
poor calf,بيوقوه العجل مسكين
I heard you too much,سمعت عليك بزاف
it's important that they do what they do,لمهم هوما فدور
it means what the village is,يعني مكاينش القراية
this is important,واش هادشي مهم
it's eastern,راه شرقية هاد الأوقنية
without you it's sad,بلا بيك كانكون حزين
"Hey, it's okay if you know these dogs",آهيا، بانليا بحال كاتعرف هاد الكلاب
"And yet he hasn't been able to fly, and he has never seen the faces of them laughing at his age",واخا مزال مكنحملش الطياران،واخا ملي كنشوف وجوه ديالهم ضاحكين فالعمر كايستاهل داك العناء
I'm not wild,راني غير بريانية
I'm shaved from my floor,تزعزعت من بلاصتي
she doesn't want to,بلا ماتبدا تغوت
i'm waiting for you to retire purely,كانتسنّا فيك ت تقاعد را صافي مابقيتيش كاتعدم مسيان
